StockCode,order_frequency,total_quantity,avg_quantity_per_order,related_product_count,cluster_name,recommended_zone,distance_from_packing,picking_priority,current_distance,distance_saved
22736,223,1222,5.383259911894273,2941,Active/Regular Products,Zone B,25.0,272506,60,35.0
85049C,224,1215,5.3056768558951966,2911,Active/Regular Products,Zone B,25.0,272160,60,35.0
20828,241,1128,4.548387096774194,2954,Active/Regular Products,Zone B,25.0,271848,60,35.0
37448,187,1451,7.636842105263158,2675,Active/Regular Products,Zone B,25.0,271337,60,35.0
22244,159,1703,10.64375,2761,Active/Regular Products,Zone B,25.0,270777,60,35.0
21329,287,941,3.267361111111111,3074,Active/Regular Products,Zone B,25.0,270067,60,35.0
23445,101,2668,26.15686274509804,1659,Active/Regular Products,Zone B,25.0,269468,60,35.0
62018,61,4415,72.37704918032787,1240,Slow-Moving Products,Zone D,60.0,269315,60,0.0
22494,245,1088,4.440816326530612,3141,Active/Regular Products,Zone B,25.0,266560,60,35.0
22576,173,1538,8.689265536723164,2906,Active/Regular Products,Zone B,25.0,266074,60,35.0
22893,142,1872,13.090909090909092,2956,Active/Regular Products,Zone B,25.0,265824,60,35.0
21890,231,1147,4.901709401709402,2956,Active/Regular Products,Zone B,25.0,264957,60,35.0
23389,237,1115,4.665271966527197,2481,Active/Regular Products,Zone B,25.0,264255,60,35.0
22669,234,1128,4.82051282051282,3033,Active/Regular Products,Zone B,25.0,263952,60,35.0
23012,246,1071,4.318548387096774,2758,Active/Regular Products,Zone B,25.0,263466,60,35.0
22026,160,1644,10.275,2900,Active/Regular Products,Zone B,25.0,263040,60,35.0
22078,192,1369,6.949238578680203,2909,Active/Regular Products,Zone B,25.0,262848,60,35.0
23426,206,1275,6.1298076923076925,2603,Active/Regular Products,Zone B,25.0,262650,60,35.0
23326,76,3442,45.28947368421053,2171,Active/Regular Products,Zone B,25.0,261592,60,35.0
22422,205,1273,6.1201923076923075,3168,Active/Regular Products,Zone B,25.0,260965,60,35.0
22402,151,1719,11.30921052631579,2374,Active/Regular Products,Zone B,25.0,259569,60,35.0
21830,99,2621,25.95049504950495,2345,Active/Regular Products,Zone B,25.0,259479,60,35.0
23213,152,1682,10.851612903225806,2518,Active/Regular Products,Zone B,25.0,255664,60,35.0
21395,90,2838,31.533333333333335,1812,Active/Regular Products,Zone B,25.0,255420,60,35.0
20829,194,1314,6.603015075376884,2804,Active/Regular Products,Zone B,25.0,254916,60,35.0
23437,131,1939,14.801526717557252,2255,Active/Regular Products,Zone B,25.0,254009,60,35.0
22845,316,802,2.529968454258675,2973,Active/Regular Products,Zone B,25.0,253432,60,35.0
20733,205,1234,5.990291262135922,3134,Active/Regular Products,Zone B,25.0,252970,60,35.0
21955,206,1228,5.903846153846154,2561,Active/Regular Products,Zone B,25.0,252968,60,35.0
22809,204,1240,6.019417475728155,2787,Active/Regular Products,Zone B,25.0,252960,60,35.0
22152,105,2407,22.08256880733945,2519,Active/Regular Products,Zone B,25.0,252735,60,35.0
22550,217,1162,5.354838709677419,3035,Active/Regular Products,Zone B,25.0,252154,60,35.0
22674,187,1346,7.08421052631579,2838,Active/Regular Products,Zone B,25.0,251702,60,35.0
22130,110,2277,20.150442477876105,2548,Active/Regular Products,Zone B,25.0,250470,60,35.0
23551,136,1840,13.333333333333334,2603,Active/Regular Products,Zone B,25.0,250240,60,35.0
21158,170,1469,8.394285714285715,2888,Active/Regular Products,Zone B,25.0,249730,60,35.0
21642,101,2471,23.990291262135923,2407,Active/Regular Products,Zone B,25.0,249571,60,35.0
23162,176,1412,8.022727272727273,2629,Active/Regular Products,Zone B,25.0,248512,60,35.0
37446,183,1354,7.202127659574468,2640,Active/Regular Products,Zone B,25.0,247782,60,35.0
22840,271,913,3.3690036900369003,2756,Active/Regular Products,Zone B,25.0,247423,60,35.0
22572,179,1380,7.582417582417582,2960,Active/Regular Products,Zone B,25.0,247020,60,35.0
22982,212,1154,5.443396226415095,2919,Active/Regular Products,Zone B,25.0,244648,60,35.0
16218,64,3821,59.703125,2274,Active/Regular Products,Zone B,25.0,244544,60,35.0
22187,192,1266,6.525773195876289,2831,Active/Regular Products,Zone B,25.0,243072,60,35.0
22599,123,1953,15.75,2645,Active/Regular Products,Zone B,25.0,240219,60,35.0
85078,124,1932,15.580645161290322,2694,Active/Regular Products,Zone B,25.0,239568,60,35.0
84032B,255,936,3.642023346303502,3223,Active/Regular Products,Zone B,25.0,238680,60,35.0
22025,130,1835,14.007633587786259,2779,Active/Regular Products,Zone B,25.0,238550,60,35.0
22185,162,1472,8.975609756097562,2786,Active/Regular Products,Zone B,25.0,238464,60,35.0
22603,171,1387,7.880681818181818,3008,Active/Regular Products,Zone B,25.0,237177,60,35.0
21162,162,1462,8.914634146341463,2796,Active/Regular Products,Zone B,25.0,236844,60,35.0
22535,134,1763,13.156716417910447,2687,Active/Regular Products,Zone B,25.0,236242,60,35.0
22095,143,1643,10.953333333333333,2916,Active/Regular Products,Zone B,25.0,234949,60,35.0
22222,222,1057,4.761261261261262,2963,Active/Regular Products,Zone B,25.0,234654,60,35.0
23370,151,1550,10.130718954248366,2493,Active/Regular Products,Zone B,25.0,234050,60,35.0
22605,299,782,2.6066666666666665,2982,Active/Regular Products,Zone B,25.0,233818,60,35.0
21041,255,914,3.556420233463035,2852,Active/Regular Products,Zone B,25.0,233070,60,35.0
21012,199,1169,5.8159203980099505,3092,Active/Regular Products,Zone B,25.0,232631,60,35.0
85062,159,1462,9.1375,2725,Active/Regular Products,Zone B,25.0,232458,60,35.0
23283,233,994,4.266094420600858,2567,Active/Regular Products,Zone B,25.0,231602,60,35.0
22097,145,1596,10.431372549019608,2609,Active/Regular Products,Zone B,25.0,231420,60,35.0
23184,264,874,3.2857142857142856,2992,Active/Regular Products,Zone B,25.0,230736,60,35.0
21539,238,969,4.0375,2593,Active/Regular Products,Zone B,25.0,230622,60,35.0
22676,199,1155,5.775,2837,Active/Regular Products,Zone B,25.0,229845,60,35.0
21809,117,1964,16.231404958677686,2695,Active/Regular Products,Zone B,25.0,229788,60,35.0
21870,163,1407,8.527272727272727,2386,Active/Regular Products,Zone B,25.0,229341,60,35.0
22441,219,1047,4.737556561085973,3063,Active/Regular Products,Zone B,25.0,229293,60,35.0
22540,91,2519,27.380434782608695,2503,Active/Regular Products,Zone B,25.0,229229,60,35.0
22779,149,1537,10.178807947019868,1786,Active/Regular Products,Zone B,25.0,229013,60,35.0
22801,220,1027,4.584821428571429,3023,Active/Regular Products,Zone B,25.0,225940,60,35.0
23436,114,1979,17.359649122807017,2179,Active/Regular Products,Zone B,25.0,225606,60,35.0
22768,260,867,3.32183908045977,2895,Active/Regular Products,Zone B,25.0,225420,60,35.0
21824,117,1916,15.966666666666667,2587,Active/Regular Products,Zone B,25.0,224172,60,35.0
22975,186,1204,6.404255319148936,2915,Active/Regular Products,Zone B,25.0,223944,60,35.0
22613,145,1538,10.462585034013605,2634,Active/Regular Products,Zone B,25.0,223010,60,35.0
23221,145,1536,10.308724832214764,2589,Active/Regular Products,Zone B,25.0,222720,60,35.0
21563,159,1395,8.773584905660377,2736,Active/Regular Products,Zone B,25.0,221805,60,35.0
22099,153,1440,9.113924050632912,2870,Active/Regular Products,Zone B,25.0,220320,60,35.0
22623,235,937,3.9872340425531916,2754,Active/Regular Products,Zone B,25.0,220195,60,35.0
21883,133,1653,12.428571428571429,2623,Active/Regular Products,Zone B,25.0,219849,60,35.0
22753,217,1010,4.6118721461187215,3075,Active/Regular Products,Zone B,25.0,219170,60,35.0
21756,270,809,2.985239852398524,2796,Active/Regular Products,Zone B,25.0,218430,60,35.0
21327,252,864,3.375,3030,Active/Regular Products,Zone B,25.0,217728,60,35.0
21504,115,1891,16.443478260869565,2591,Active/Regular Products,Zone B,25.0,217465,60,35.0
22948,136,1599,11.26056338028169,2948,Active/Regular Products,Zone B,25.0,217464,60,35.0
22747,227,954,4.165938864628821,2868,Active/Regular Products,Zone B,25.0,216558,60,35.0
22360,214,1010,4.6976744186046515,2999,Active/Regular Products,Zone B,25.0,216140,60,35.0
23552,116,1863,15.146341463414634,2093,Active/Regular Products,Zone B,25.0,216108,60,35.0
84596L,172,1254,7.290697674418604,2705,Active/Regular Products,Zone B,25.0,215688,60,35.0
72232,65,3317,50.25757575757576,1539,Slow-Moving Products,Zone D,60.0,215605,60,0.0
22478,140,1537,10.978571428571428,2916,Active/Regular Products,Zone B,25.0,215180,60,35.0
85204,104,2050,19.523809523809526,2694,Active/Regular Products,Zone B,25.0,213200,60,35.0
22758,178,1195,6.675977653631285,3014,Active/Regular Products,Zone B,25.0,212710,60,35.0
22615,102,2073,20.323529411764707,2708,Active/Regular Products,Zone B,25.0,211446,60,35.0
23029,156,1352,8.666666666666666,2262,Active/Regular Products,Zone B,25.0,210912,60,35.0
21015,142,1483,10.37062937062937,2978,Active/Regular Products,Zone B,25.0,210586,60,35.0
23118,258,813,3.1511627906976742,2700,Active/Regular Products,Zone B,25.0,209754,60,35.0
22930,189,1108,5.801047120418848,2844,Active/Regular Products,Zone B,25.0,209412,60,35.0
22400,150,1393,9.164473684210526,2380,Active/Regular Products,Zone B,25.0,208950,60,35.0
21903,180,1160,6.444444444444445,2835,Active/Regular Products,Zone B,25.0,208800,60,35.0
22837,178,1173,6.306451612903226,2572,Active/Regular Products,Zone B,25.0,208794,60,35.0
23545,84,2480,29.176470588235293,1130,Slow-Moving Products,Zone D,60.0,208320,60,0.0
23681,132,1576,11.849624060150376,2101,Active/Regular Products,Zone B,25.0,208032,60,35.0
82567,291,711,2.443298969072165,3207,Active/Regular Products,Zone B,25.0,206901,60,35.0
84535B,155,1332,8.538461538461538,2904,Active/Regular Products,Zone B,25.0,206460,60,35.0
84509A,230,896,3.8956521739130436,3120,Active/Regular Products,Zone B,25.0,206080,60,35.0
23013,223,924,4.125,2709,Active/Regular Products,Zone B,25.0,206052,60,35.0
21705,141,1459,10.202797202797203,2822,Active/Regular Products,Zone B,25.0,205719,60,35.0
23251,120,1712,14.266666666666667,2044,Active/Regular Products,Zone B,25.0,205440,60,35.0
22339,83,2468,28.045454545454547,2548,Active/Regular Products,Zone B,25.0,204844,60,35.0
23372,147,1389,9.198675496688741,2499,Active/Regular Products,Zone B,25.0,204183,60,35.0
23501,112,1821,15.973684210526315,2311,Active/Regular Products,Zone B,25.0,203952,60,35.0
21774,186,1095,5.855614973262032,3135,Active/Regular Products,Zone B,25.0,203670,60,35.0
22675,164,1240,7.469879518072289,2815,Active/Regular Products,Zone B,25.0,203360,60,35.0
16008,70,2892,41.31428571428572,1437,Slow-Moving Products,Zone D,60.0,202440,60,0.0
82001S,127,1582,12.359375,2656,Active/Regular Products,Zone B,25.0,200914,60,35.0
84792,241,833,3.42798353909465,2964,Active/Regular Products,Zone B,25.0,200753,60,35.0
21591,146,1374,8.980392156862745,2077,Active/Regular Products,Zone B,25.0,200604,60,35.0
22715,130,1543,11.86923076923077,2502,Active/Regular Products,Zone B,25.0,200590,60,35.0
21745,214,935,4.348837209302325,2477,Active/Regular Products,Zone B,25.0,200090,60,35.0
23102,157,1274,8.0125786163522,2448,Active/Regular Products,Zone B,25.0,200018,60,35.0
84828,182,1099,5.9728260869565215,3055,Active/Regular Products,Zone B,25.0,200018,60,35.0
22035,137,1452,10.598540145985401,2811,Active/Regular Products,Zone B,25.0,198924,60,35.0
23031,155,1278,8.245161290322581,2366,Active/Regular Products,Zone B,25.0,198090,60,35.0
17091J,95,2084,21.050505050505052,2148,Active/Regular Products,Zone B,25.0,197980,60,35.0
22211,196,1008,5.014925373134329,3023,Active/Regular Products,Zone B,25.0,197568,60,35.0
21588,132,1494,11.066666666666666,1817,Active/Regular Products,Zone B,25.0,197208,60,35.0
23438,109,1809,16.59633027522936,2145,Active/Regular Products,Zone B,25.0,197181,60,35.0
21403,106,1857,17.5188679245283,2748,Active/Regular Products,Zone B,25.0,196842,60,35.0
16236,136,1438,10.573529411764707,2977,Active/Regular Products,Zone B,25.0,195568,60,35.0
84598,99,1975,19.949494949494948,2837,Active/Regular Products,Zone B,25.0,195525,60,35.0
72817,161,1212,7.435582822085889,2961,Active/Regular Products,Zone B,25.0,195132,60,35.0
22361,268,727,2.7026022304832713,3211,Active/Regular Products,Zone B,25.0,194836,60,35.0
85212,79,2451,31.025316455696203,2139,Active/Regular Products,Zone B,25.0,193629,60,35.0
72351A,153,1264,8.102564102564102,2717,Active/Regular Products,Zone B,25.0,193392,60,35.0
21260,166,1161,6.910714285714286,2582,Active/Regular Products,Zone B,25.0,192726,60,35.0
20751,198,971,4.783251231527093,2893,Active/Regular Products,Zone B,25.0,192258,60,35.0
23227,117,1642,14.034188034188034,2487,Active/Regular Products,Zone B,25.0,192114,60,35.0
22743,206,930,4.492753623188406,3042,Active/Regular Products,Zone B,25.0,191580,60,35.0
21773,163,1170,7.134146341463414,3035,Active/Regular Products,Zone B,25.0,190710,60,35.0
22210,187,1017,5.269430051813472,2894,Active/Regular Products,Zone B,25.0,190179,60,35.0
22859,158,1203,7.51875,2313,Active/Regular Products,Zone B,25.0,190074,60,35.0
21411,241,785,3.230452674897119,2771,Active/Regular Products,Zone B,25.0,189185,60,35.0
21832,198,954,4.793969849246231,3074,Active/Regular Products,Zone B,25.0,188892,60,35.0
22677,188,1001,5.296296296296297,2735,Active/Regular Products,Zone B,25.0,188188,60,35.0
22336,79,2381,29.036585365853657,2553,Active/Regular Products,Zone B,25.0,188099,60,35.0
21873,116,1618,13.948275862068966,2729,Active/Regular Products,Zone B,25.0,187688,60,35.0
23028,137,1369,9.920289855072463,2172,Active/Regular Products,Zone B,25.0,187553,60,35.0
16238,134,1396,10.417910447761194,3007,Active/Regular Products,Zone B,25.0,187064,60,35.0
22080,155,1206,7.681528662420382,2585,Active/Regular Products,Zone B,25.0,186930,60,35.0
21922,208,898,4.29665071770335,2713,Active/Regular Products,Zone B,25.0,186784,60,35.0
23228,125,1492,11.841269841269842,2614,Active/Regular Products,Zone B,25.0,186500,60,35.0
23237,177,1053,5.9491525423728815,2079,Active/Regular Products,Zone B,25.0,186381,60,35.0
21658,212,878,4.122065727699531,2643,Active/Regular Products,Zone B,25.0,186136,60,35.0
21439,130,1430,10.916030534351146,2898,Active/Regular Products,Zone B,25.0,185900,60,35.0
22343,94,1974,21.0,2508,Active/Regular Products,Zone B,25.0,185556,60,35.0
48129,205,904,4.388349514563107,2765,Active/Regular Products,Zone B,25.0,185320,60,35.0
21114,138,1341,9.647482014388489,2455,Active/Regular Products,Zone B,25.0,185058,60,35.0
22846,278,665,2.3920863309352516,2703,Active/Regular Products,Zone B,25.0,184870,60,35.0
21872,142,1292,9.034965034965035,2756,Active/Regular Products,Zone B,25.0,183464,60,35.0
23393,229,801,3.4675324675324677,2478,Active/Regular Products,Zone B,25.0,183429,60,35.0
22628,190,965,5.052356020942408,2903,Active/Regular Products,Zone B,25.0,183350,60,35.0
23569,192,954,4.86734693877551,2337,Active/Regular Products,Zone B,25.0,183168,60,35.0
11001,113,1615,14.043478260869565,2803,Active/Regular Products,Zone B,25.0,182495,60,35.0
23052,278,654,2.352517985611511,2755,Active/Regular Products,Zone B,25.0,181812,60,35.0
23146,227,798,3.4545454545454546,2375,Active/Regular Products,Zone B,25.0,181146,60,35.0
22546,86,2103,24.453488372093023,2672,Active/Regular Products,Zone B,25.0,180858,60,35.0
22973,144,1255,8.655172413793103,2773,Active/Regular Products,Zone B,25.0,180720,60,35.0
23271,104,1731,16.330188679245282,2429,Active/Regular Products,Zone B,25.0,180024,60,35.0
23377,133,1351,10.082089552238806,2560,Active/Regular Products,Zone B,25.0,179683,60,35.0
21257,261,688,2.6259541984732824,2989,Active/Regular Products,Zone B,25.0,179568,60,35.0
22349,131,1366,10.348484848484848,2550,Active/Regular Products,Zone B,25.0,178946,60,35.0
22340,128,1398,10.921875,2760,Active/Regular Products,Zone B,25.0,178944,60,35.0
23014,209,856,4.056872037914692,2727,Active/Regular Products,Zone B,25.0,178904,60,35.0
22757,163,1096,6.723926380368098,3053,Active/Regular Products,Zone B,25.0,178648,60,35.0
23110,255,700,2.734375,2593,Active/Regular Products,Zone B,25.0,178500,60,35.0
85034C,158,1129,6.842424242424243,2747,Active/Regular Products,Zone B,25.0,178382,60,35.0
22358,255,698,2.7265625,3104,Active/Regular Products,Zone B,25.0,177990,60,35.0
22780,132,1346,10.044776119402986,1724,Active/Regular Products,Zone B,25.0,177672,60,35.0
23130,184,962,5.228260869565218,2463,Active/Regular Products,Zone B,25.0,177008,60,35.0
22800,203,870,4.285714285714286,3009,Active/Regular Products,Zone B,25.0,176610,60,35.0
18007,30,5884,189.80645161290323,1917,Active/Regular Products,Zone B,25.0,176520,60,35.0
23189,141,1249,8.795774647887324,2461,Active/Regular Products,Zone B,25.0,176109,60,35.0
22023,146,1206,8.204081632653061,2898,Active/Regular Products,Zone B,25.0,176076,60,35.0
21123,154,1143,7.280254777070064,2824,Active/Regular Products,Zone B,25.0,176022,60,35.0
22366,220,800,3.6363636363636362,2842,Active/Regular Products,Zone B,25.0,176000,60,35.0
21071,177,991,5.5363128491620115,2954,Active/Regular Products,Zone B,25.0,175407,60,35.0
22902,136,1288,9.470588235294118,2772,Active/Regular Products,Zone B,25.0,175168,60,35.0
85131D,206,850,4.12621359223301,3054,Active/Regular Products,Zone B,25.0,175100,60,35.0
47599B,118,1480,12.542372881355933,1886,Active/Regular Products,Zone B,25.0,174640,60,35.0
21116,251,695,2.757936507936508,3058,Active/Regular Products,Zone B,25.0,174445,60,35.0
23331,109,1596,14.0,2410,Active/Regular Products,Zone B,25.0,173964,60,35.0
22266,92,1887,19.060606060606062,2229,Active/Regular Products,Zone B,25.0,173604,60,35.0
22477,127,1364,10.740157480314961,2882,Active/Regular Products,Zone B,25.0,173228,60,35.0
23187,74,2338,31.173333333333332,1471,Slow-Moving Products,Zone D,60.0,173012,60,0.0
21088,103,1678,16.29126213592233,2414,Active/Regular Products,Zone B,25.0,172834,60,35.0
37342,109,1570,14.272727272727273,2435,Active/Regular Products,Zone B,25.0,171130,60,35.0
23404,169,1011,5.982248520710059,2457,Active/Regular Products,Zone B,25.0,170859,60,35.0
85017B,158,1077,6.773584905660377,3026,Active/Regular Products,Zone B,25.0,170166,60,35.0
22634,222,763,3.40625,2580,Active/Regular Products,Zone B,25.0,169386,60,35.0
22350,120,1410,11.652892561983471,2694,Active/Regular Products,Zone B,25.0,169200,60,35.0
22046,75,2250,30.0,1299,Slow-Moving Products,Zone D,60.0,168750,60,0.0
22767,218,774,3.55045871559633,2514,Active/Regular Products,Zone B,25.0,168732,60,35.0
23120,100,1685,16.047619047619047,2316,Active/Regular Products,Zone B,25.0,168500,60,35.0
23161,98,1715,17.5,2448,Active/Regular Products,Zone B,25.0,168070,60,35.0
22420,126,1333,10.4140625,2869,Active/Regular Products,Zone B,25.0,167958,60,35.0
21069,86,1949,22.662790697674417,2369,Active/Regular Products,Zone B,25.0,167614,60,35.0
22731,143,1172,8.13888888888889,2618,Active/Regular Products,Zone B,25.0,167596,60,35.0
