InvoiceNo,before_distance,after_distance,distance_saved,improvement_percent
546402,13,0.0,13.0,100.0
546403,74,13.0,61.0,82.43243243243244
546404,4,0.0,4.0,100.0
546405,16,0.0,16.0,100.0
546406,642,11.0,631.0,98.28660436137072
546411,22,0.0,22.0,100.0
546412,24,0.0,24.0,100.0
546413,12,0.0,12.0,100.0
546414,97,7.0,90.0,92.78350515463917
546415,75,3.0,72.0,96.0
546417,175,12.0,163.0,93.14285714285714
546418,56,0.0,56.0,100.0
546419,85,0.0,85.0,100.0
546420,85,10.0,75.0,88.23529411764706
546421,148,7.0,141.0,95.27027027027027
546422,123,7.0,116.0,94.3089430894309
546423,263,13.0,250.0,95.05703422053232
546424,91,7.0,84.0,92.3076923076923
546425,78,0.0,78.0,100.0
546426,167,12.0,155.0,92.81437125748504
546427,112,6.0,106.0,94.64285714285714
546428,63,0.0,63.0,100.0
546429,347,16.0,331.0,95.38904899135446
546430,88,0.0,88.0,100.0
546431,68,0.0,68.0,100.0
546432,38,6.0,32.0,84.21052631578947
546433,43,0.0,43.0,100.0
546434,61,0.0,61.0,100.0
546435,77,0.0,77.0,100.0
546436,19,0.0,19.0,100.0
546437,83,6.0,77.0,92.7710843373494
546438,144,13.0,131.0,90.97222222222221
546440,118,19.0,99.0,83.89830508474576
546441,30,7.0,23.0,76.66666666666667
546442,20,8.0,12.0,60.0
546443,23,4.0,19.0,82.6086956521739
546444,5,0.0,5.0,100.0
546462,3,0.0,3.0,100.0
546464,13,0.0,13.0,100.0
546465,139,5.0,134.0,96.40287769784173
546466,280,17.0,263.0,93.92857142857143
546479,63,6.0,57.0,90.47619047619048
546480,4,0.0,4.0,100.0
546486,86,6.0,80.0,93.02325581395348
546498,335,15.0,320.0,95.52238805970148
546502,208,6.0,202.0,97.11538461538461
546508,12,0.0,12.0,100.0
546509,126,11.0,115.0,91.26984126984127
546510,48,1.0,47.0,97.91666666666666
546520,176,0.0,176.0,100.0
546521,13,0.0,13.0,100.0
546522,83,0.0,83.0,100.0
546523,13,0.0,13.0,100.0
546524,37,0.0,37.0,100.0
546525,55,4.0,51.0,92.72727272727272
546526,21,0.0,21.0,100.0
546527,12,0.0,12.0,100.0
546528,145,0.0,145.0,100.0
546530,118,3.0,115.0,97.45762711864407
546531,43,0.0,43.0,100.0
546532,10,0.0,10.0,100.0
546533,43,3.0,40.0,93.02325581395348
546534,129,16.0,113.0,87.59689922480621
546537,128,4.0,124.0,96.875
546538,124,7.0,117.0,94.35483870967742
546539,5,0.0,5.0,100.0
546540,32,3.0,29.0,90.625
546541,135,7.0,128.0,94.81481481481482
546542,309,8.0,301.0,97.41100323624595
546543,212,22.0,190.0,89.62264150943396
546544,63,0.0,63.0,100.0
546545,81,8.0,73.0,90.12345679012346
546549,191,6.0,185.0,96.8586387434555
546550,6,0.0,6.0,100.0
546552,83,5.0,78.0,93.97590361445783
546553,30,0.0,30.0,100.0
546554,37,2.0,35.0,94.5945945945946
546555,93,2.0,91.0,97.84946236559139
546556,37,0.0,37.0,100.0
546558,4,0.0,4.0,100.0
546560,4,0.0,4.0,100.0
546561,147,0.0,147.0,100.0
546562,76,8.0,68.0,89.47368421052632
546563,72,4.0,68.0,94.44444444444444
546569,186,7.0,179.0,96.23655913978494
546580,73,2.0,71.0,97.26027397260275
546622,87,10.0,77.0,88.50574712643679
546624,120,2.0,118.0,98.33333333333333
546625,91,0.0,91.0,100.0
546631,8,0.0,8.0,100.0
546632,5,0.0,5.0,100.0
546633,6,2.0,4.0,66.66666666666666
546634,49,4.0,45.0,91.83673469387756
546635,180,13.0,167.0,92.77777777777779
546636,93,0.0,93.0,100.0
546637,8,0.0,8.0,100.0
546638,99,0.0,99.0,100.0
546639,56,0.0,56.0,100.0
546640,50,9.0,41.0,82.0
546642,36,6.0,30.0,83.33333333333334
546643,121,8.0,113.0,93.38842975206612
546644,61,4.0,57.0,93.44262295081968
546646,74,5.0,69.0,93.24324324324324
546648,289,12.0,277.0,95.8477508650519
546649,172,13.0,159.0,92.44186046511628
546650,146,7.0,139.0,95.2054794520548
546651,154,0.0,154.0,100.0
546652,196,11.0,185.0,94.38775510204081
546653,164,0.0,164.0,100.0
546654,100,7.0,93.0,93.0
546655,144,5.0,139.0,96.52777777777779
546656,200,7.0,193.0,96.5
546657,4,0.0,4.0,100.0
546658,119,7.0,112.0,94.11764705882352
546659,39,4.0,35.0,89.74358974358975
546660,107,21.0,86.0,80.37383177570094
546662,18,2.0,16.0,88.88888888888889
546663,10,1.0,9.0,90.0
546665,61,0.0,61.0,100.0
546667,58,0.0,58.0,100.0
546668,36,0.0,36.0,100.0
546669,74,15.0,59.0,79.72972972972973
546670,418,9.0,409.0,97.84688995215312
546677,10,0.0,10.0,100.0
546678,113,6.0,107.0,94.69026548672566
546679,200,3.0,197.0,98.5
546681,76,0.0,76.0,100.0
546682,92,7.0,85.0,92.3913043478261
546683,76,33.0,43.0,56.57894736842105
546684,104,0.0,104.0,100.0
546685,83,6.0,77.0,92.7710843373494
546686,65,0.0,65.0,100.0
546687,97,0.0,97.0,100.0
546688,32,8.0,24.0,75.0
546689,46,2.0,44.0,95.65217391304348
546690,7,0.0,7.0,100.0
546691,11,2.0,9.0,81.81818181818183
546724,20,0.0,20.0,100.0
546728,3,0.0,3.0,100.0
546729,57,0.0,57.0,100.0
546731,89,8.0,81.0,91.01123595505618
546732,85,2.0,83.0,97.6470588235294
546733,19,0.0,19.0,100.0
546734,19,0.0,19.0,100.0
546736,0,0.0,0.0,
546737,121,0.0,121.0,100.0
546738,47,8.0,39.0,82.97872340425532
546739,175,7.0,168.0,96.0
546741,1,0.0,1.0,100.0
546742,121,0.0,121.0,100.0
546748,66,4.0,62.0,93.93939393939394
546749,14,0.0,14.0,100.0
546750,0,0.0,0.0,
546751,95,0.0,95.0,100.0
546752,20,8.0,12.0,60.0
546753,182,18.0,164.0,90.10989010989012
546754,19,0.0,19.0,100.0
546755,132,0.0,132.0,100.0
546757,22,0.0,22.0,100.0
546759,43,0.0,43.0,100.0
546760,124,15.0,109.0,87.90322580645162
546761,30,7.0,23.0,76.66666666666667
546762,28,10.0,18.0,64.28571428571429
546763,69,6.0,63.0,91.30434782608695
546764,70,5.0,65.0,92.85714285714286
546765,37,6.0,31.0,83.78378378378379
546766,9,0.0,9.0,100.0
546767,15,0.0,15.0,100.0
546768,20,0.0,20.0,100.0
546769,183,0.0,183.0,100.0
546770,31,0.0,31.0,100.0
546771,103,0.0,103.0,100.0
546772,7,0.0,7.0,100.0
546774,371,12.0,359.0,96.7654986522911
546775,4,0.0,4.0,100.0
546776,26,2.0,24.0,92.3076923076923
546778,179,0.0,179.0,100.0
546779,7,0.0,7.0,100.0
546780,77,7.0,70.0,90.9090909090909
546781,108,4.0,104.0,96.29629629629629
546782,41,4.0,37.0,90.2439024390244
546784,163,5.0,158.0,96.93251533742331
546785,22,0.0,22.0,100.0
546786,41,0.0,41.0,100.0
546787,46,18.0,28.0,60.86956521739131
546788,19,0.0,19.0,100.0
546789,34,0.0,34.0,100.0
546790,48,0.0,48.0,100.0
546791,184,0.0,184.0,100.0
546827,1,0.0,1.0,100.0
546828,4,0.0,4.0,100.0
546829,22,5.0,17.0,77.27272727272727
546830,49,0.0,49.0,100.0
546831,34,0.0,34.0,100.0
546832,20,0.0,20.0,100.0
546837,70,7.0,63.0,90.0
546843,98,0.0,98.0,100.0
546846,170,3.0,167.0,98.23529411764706
546847,3,0.0,3.0,100.0
546848,6,0.0,6.0,100.0
546849,87,17.0,70.0,80.45977011494253
546850,391,4.0,387.0,98.9769820971867
546851,113,3.0,110.0,97.34513274336283
546852,6,0.0,6.0,100.0
546853,4,0.0,4.0,100.0
546855,131,1.0,130.0,99.23664122137404
546856,111,10.0,101.0,90.990990990991
546857,62,6.0,56.0,90.32258064516128
546860,32,3.0,29.0,90.625
546861,102,0.0,102.0,100.0
546862,141,1.0,140.0,99.29078014184397
546863,24,5.0,19.0,79.16666666666666
546866,105,6.0,99.0,94.28571428571428
546869,32,0.0,32.0,100.0
546871,95,0.0,95.0,100.0
546872,2,0.0,2.0,100.0
546873,37,0.0,37.0,100.0
546874,11,0.0,11.0,100.0
546875,202,10.0,192.0,95.04950495049505
546876,2,0.0,2.0,100.0
546877,23,7.0,16.0,69.56521739130434
546878,5,0.0,5.0,100.0
546882,75,0.0,75.0,100.0
546883,58,0.0,58.0,100.0
546884,680,18.0,662.0,97.35294117647058
546888,645,21.0,624.0,96.74418604651163
546890,75,0.0,75.0,100.0
546891,725,31.0,694.0,95.72413793103448
546892,576,27.0,549.0,95.3125
546896,1202,38.0,1164.0,96.83860232945092
546898,24,0.0,24.0,100.0
546899,80,0.0,80.0,100.0
546900,8,0.0,8.0,100.0
546902,3,0.0,3.0,100.0
546908,44,10.0,34.0,77.27272727272727
546909,92,1.0,91.0,98.91304347826086
546910,106,7.0,99.0,93.39622641509435
546911,76,0.0,76.0,100.0
546912,251,8.0,243.0,96.81274900398407
546913,205,6.0,199.0,97.07317073170731
546914,19,0.0,19.0,100.0
546915,85,10.0,75.0,88.23529411764706
546916,13,0.0,13.0,100.0
546917,197,0.0,197.0,100.0
546918,13,0.0,13.0,100.0
546919,14,0.0,14.0,100.0
546920,75,3.0,72.0,96.0
546921,9,0.0,9.0,100.0
546922,118,2.0,116.0,98.30508474576271
546923,2,0.0,2.0,100.0
546924,33,0.0,33.0,100.0
546925,18,0.0,18.0,100.0
546926,5,0.0,5.0,100.0
546927,83,8.0,75.0,90.36144578313254
546928,46,2.0,44.0,95.65217391304348
546929,20,0.0,20.0,100.0
546933,4,0.0,4.0,100.0
546944,74,3.0,71.0,95.94594594594594
546949,59,2.0,57.0,96.61016949152543
546950,219,11.0,208.0,94.97716894977168
546951,184,0.0,184.0,100.0
546957,28,0.0,28.0,100.0
546963,54,0.0,54.0,100.0
546972,297,12.0,285.0,95.95959595959596
546973,135,14.0,121.0,89.62962962962962
546974,134,0.0,134.0,100.0
546976,187,7.0,180.0,96.2566844919786
546977,261,8.0,253.0,96.93486590038314
546979,48,0.0,48.0,100.0
546980,80,19.0,61.0,76.25
546981,33,0.0,33.0,100.0
546982,185,0.0,185.0,100.0
546983,198,10.0,188.0,94.94949494949495
546984,266,15.0,251.0,94.3609022556391
546985,16,0.0,16.0,100.0
546986,190,3.0,187.0,98.42105263157895
546988,69,13.0,56.0,81.15942028985508
546990,91,9.0,82.0,90.10989010989012
546991,88,0.0,88.0,100.0
546992,54,25.0,29.0,53.70370370370371
546993,163,6.0,157.0,96.31901840490798
546994,7,0.0,7.0,100.0
546995,89,0.0,89.0,100.0
546996,22,0.0,22.0,100.0
546998,109,0.0,109.0,100.0
546999,12,2.0,10.0,83.33333333333334
547000,68,3.0,65.0,95.58823529411765
547001,8,0.0,8.0,100.0
547002,80,0.0,80.0,100.0
547003,25,0.0,25.0,100.0
547004,75,4.0,71.0,94.66666666666667
547005,196,6.0,190.0,96.93877551020408
547006,9,0.0,9.0,100.0
547007,4,0.0,4.0,100.0
547009,4,0.0,4.0,100.0
547017,35,0.0,35.0,100.0
547018,48,3.0,45.0,93.75
547019,75,9.0,66.0,88.0
547020,67,2.0,65.0,97.01492537313433
547021,59,0.0,59.0,100.0
547022,23,1.0,22.0,95.65217391304348
547023,36,2.0,34.0,94.44444444444444
547025,8,0.0,8.0,100.0
547026,83,0.0,83.0,100.0
547028,69,9.0,60.0,86.95652173913044
547029,28,6.0,22.0,78.57142857142857
547030,113,0.0,113.0,100.0
547032,15,0.0,15.0,100.0
547033,20,0.0,20.0,100.0
547034,31,0.0,31.0,100.0
547035,82,0.0,82.0,100.0
547036,33,11.0,22.0,66.66666666666666
547037,16,2.0,14.0,87.5
547038,15,0.0,15.0,100.0
547039,11,0.0,11.0,100.0
547040,9,0.0,9.0,100.0
547041,14,0.0,14.0,100.0
547042,891,41.0,850.0,95.39842873176207
547044,57,0.0,57.0,100.0
547045,1,0.0,1.0,100.0
547046,42,0.0,42.0,100.0
547047,19,0.0,19.0,100.0
547048,34,0.0,34.0,100.0
547049,78,13.0,65.0,83.33333333333334
547050,60,0.0,60.0,100.0
547051,46,0.0,46.0,100.0
547052,72,2.0,70.0,97.22222222222221
547053,44,0.0,44.0,100.0
547055,93,8.0,85.0,91.39784946236558
547056,11,0.0,11.0,100.0
547057,19,0.0,19.0,100.0
547058,175,0.0,175.0,100.0
547059,31,2.0,29.0,93.54838709677419
547060,68,0.0,68.0,100.0
547061,56,0.0,56.0,100.0
547062,261,3.0,258.0,98.85057471264368
547063,1071,35.0,1036.0,96.73202614379085
547064,36,0.0,36.0,100.0
547065,32,6.0,26.0,81.25
547066,116,12.0,104.0,89.65517241379311
547067,32,3.0,29.0,90.625
547068,80,0.0,80.0,100.0
547069,206,16.0,190.0,92.23300970873787
547070,175,3.0,172.0,98.28571428571429
547071,53,7.0,46.0,86.79245283018868
547072,22,0.0,22.0,100.0
547073,116,6.0,110.0,94.82758620689656
547074,49,2.0,47.0,95.91836734693877
547075,115,13.0,102.0,88.69565217391305
547076,56,7.0,49.0,87.5
547077,14,0.0,14.0,100.0
547078,31,3.0,28.0,90.32258064516128
547079,130,11.0,119.0,91.53846153846153
547080,23,0.0,23.0,100.0
547081,47,0.0,47.0,100.0
547082,22,0.0,22.0,100.0
547083,138,9.0,129.0,93.47826086956522
547084,13,0.0,13.0,100.0
547085,17,0.0,17.0,100.0
547086,45,0.0,45.0,100.0
547087,64,6.0,58.0,90.625
547088,86,0.0,86.0,100.0
547089,33,1.0,32.0,96.96969696969697
547090,55,0.0,55.0,100.0
547092,50,11.0,39.0,78.0
547093,96,0.0,96.0,100.0
547094,145,7.0,138.0,95.17241379310344
547095,80,5.0,75.0,93.75
547096,57,8.0,49.0,85.96491228070175
547097,66,0.0,66.0,100.0
547098,94,0.0,94.0,100.0
547099,34,2.0,32.0,94.11764705882352
547100,86,10.0,76.0,88.37209302325581
547101,10,0.0,10.0,100.0
547102,276,6.0,270.0,97.82608695652173
547103,60,0.0,60.0,100.0
547105,17,0.0,17.0,100.0
547106,150,4.0,146.0,97.33333333333334
547107,29,7.0,22.0,75.86206896551724
547108,92,6.0,86.0,93.47826086956522
547109,78,4.0,74.0,94.87179487179486
547114,65,6.0,59.0,90.76923076923077
547122,62,0.0,62.0,100.0
547134,76,0.0,76.0,100.0
547154,5,0.0,5.0,100.0
547165,7,0.0,7.0,100.0
547171,29,0.0,29.0,100.0
547192,27,0.0,27.0,100.0
547194,142,10.0,132.0,92.95774647887323
547195,139,12.0,127.0,91.36690647482014
547196,10,0.0,10.0,100.0
547197,20,0.0,20.0,100.0
547199,150,2.0,148.0,98.66666666666667
547200,46,3.0,43.0,93.47826086956522
547201,33,0.0,33.0,100.0
547202,120,1.0,119.0,99.16666666666667
547203,61,0.0,61.0,100.0
547204,20,0.0,20.0,100.0
547205,49,7.0,42.0,85.71428571428571
547206,107,8.0,99.0,92.5233644859813
547207,5,0.0,5.0,100.0
547209,294,25.0,269.0,91.49659863945578
547219,92,0.0,92.0,100.0
547220,13,0.0,13.0,100.0
547221,51,0.0,51.0,100.0
547222,35,0.0,35.0,100.0
547223,288,13.0,275.0,95.48611111111111
547224,88,0.0,88.0,100.0
547225,7,0.0,7.0,100.0
547226,32,0.0,32.0,100.0
547227,20,0.0,20.0,100.0
547233,27,0.0,27.0,100.0
547238,57,4.0,53.0,92.98245614035088
547239,10,0.0,10.0,100.0
547240,167,6.0,161.0,96.40718562874252
547243,203,15.0,188.0,92.61083743842364
547244,18,0.0,18.0,100.0
547245,28,0.0,28.0,100.0
547246,40,7.0,33.0,82.5
547247,93,9.0,84.0,90.32258064516128
547248,794,15.0,779.0,98.11083123425692
547249,695,20.0,675.0,97.12230215827337
547250,585,22.0,563.0,96.23931623931624
547251,73,0.0,73.0,100.0
547252,54,2.0,52.0,96.29629629629629
547253,284,19.0,265.0,93.30985915492957
547273,109,4.0,105.0,96.3302752293578
547324,24,0.0,24.0,100.0
547327,117,0.0,117.0,100.0
547334,41,2.0,39.0,95.1219512195122
547340,13,0.0,13.0,100.0
547349,80,2.0,78.0,97.5
547350,156,4.0,152.0,97.43589743589743
547357,135,2.0,133.0,98.51851851851852
547358,568,8.0,560.0,98.59154929577466
547359,263,15.0,248.0,94.29657794676805
547360,96,8.0,88.0,91.66666666666666
547361,81,0.0,81.0,100.0
547362,162,7.0,155.0,95.67901234567901
547364,14,0.0,14.0,100.0
547365,45,2.0,43.0,95.55555555555556
547366,35,0.0,35.0,100.0
547367,188,17.0,171.0,90.95744680851064
547370,104,4.0,100.0,96.15384615384616
547371,17,0.0,17.0,100.0
547372,106,0.0,106.0,100.0
547373,12,6.0,6.0,50.0
547374,322,6.0,316.0,98.13664596273291
547375,133,0.0,133.0,100.0
547377,81,14.0,67.0,82.71604938271605
547378,39,8.0,31.0,79.48717948717949
547379,113,2.0,111.0,98.23008849557522
547380,175,10.0,165.0,94.28571428571428
547381,96,2.0,94.0,97.91666666666666
547382,213,6.0,207.0,97.1830985915493
547383,155,13.0,142.0,91.61290322580645
547384,3,0.0,3.0,100.0
547385,529,8.0,521.0,98.48771266540642
547386,772,26.0,746.0,96.6321243523316
547387,197,15.0,182.0,92.38578680203045
547389,148,7.0,141.0,95.27027027027027
547390,35,0.0,35.0,100.0
547391,7,0.0,7.0,100.0
547393,1,0.0,1.0,100.0
547396,301,12.0,289.0,96.01328903654485
547397,201,5.0,196.0,97.51243781094527
547398,200,0.0,200.0,100.0
547399,212,8.0,204.0,96.22641509433963
547400,143,15.0,128.0,89.5104895104895
547401,127,0.0,127.0,100.0
547405,36,0.0,36.0,100.0
547406,28,2.0,26.0,92.85714285714286
547407,9,0.0,9.0,100.0
547411,12,0.0,12.0,100.0
547412,78,6.0,72.0,92.3076923076923
547413,130,6.0,124.0,95.38461538461539
547414,40,0.0,40.0,100.0
547415,4,0.0,4.0,100.0
547416,48,7.0,41.0,85.41666666666666
547417,90,0.0,90.0,100.0
547418,128,2.0,126.0,98.4375
547419,62,3.0,59.0,95.16129032258065
547420,97,0.0,97.0,100.0
547428,63,0.0,63.0,100.0
547444,60,0.0,60.0,100.0
547485,249,14.0,235.0,94.37751004016064
547486,23,0.0,23.0,100.0
547488,171,0.0,171.0,100.0
547489,13,2.0,11.0,84.61538461538461
547490,152,0.0,152.0,100.0
547491,36,11.0,25.0,69.44444444444444
547492,41,0.0,41.0,100.0
547493,40,15.0,25.0,62.5
547494,32,3.0,29.0,90.625
547496,60,6.0,54.0,90.0
547497,263,7.0,256.0,97.33840304182509
547498,290,25.0,265.0,91.37931034482759
547500,66,2.0,64.0,96.96969696969697
547501,2,0.0,2.0,100.0
547503,11,0.0,11.0,100.0
547504,149,18.0,131.0,87.91946308724832
547507,73,0.0,73.0,100.0
547508,26,0.0,26.0,100.0
547509,34,6.0,28.0,82.35294117647058
547510,183,11.0,172.0,93.98907103825137
547511,65,4.0,61.0,93.84615384615384
547512,1,0.0,1.0,100.0
547513,65,6.0,59.0,90.76923076923077
547514,98,0.0,98.0,100.0
547515,58,0.0,58.0,100.0
547516,11,0.0,11.0,100.0
547517,36,0.0,36.0,100.0
547518,21,0.0,21.0,100.0
547519,3,0.0,3.0,100.0
547520,79,0.0,79.0,100.0
547521,54,0.0,54.0,100.0
547535,41,14.0,27.0,65.85365853658537
547537,57,6.0,51.0,89.47368421052632
547538,50,0.0,50.0,100.0
547539,30,0.0,30.0,100.0
547541,6,0.0,6.0,100.0
547546,6,0.0,6.0,100.0
547547,541,29.0,512.0,94.63955637707949
547548,208,17.0,191.0,91.82692307692307
547549,59,6.0,53.0,89.83050847457628
547550,27,0.0,27.0,100.0
547551,154,0.0,154.0,100.0
547552,216,8.0,208.0,96.29629629629629
547553,56,5.0,51.0,91.07142857142857
547554,3,0.0,3.0,100.0
547555,65,0.0,65.0,100.0
547556,73,6.0,67.0,91.78082191780823
547558,23,0.0,23.0,100.0
547561,64,0.0,64.0,100.0
547562,31,7.0,24.0,77.41935483870968
547563,68,2.0,66.0,97.05882352941177
547564,40,0.0,40.0,100.0
547565,37,1.0,36.0,97.2972972972973
547566,3,0.0,3.0,100.0
547567,111,0.0,111.0,100.0
547568,173,23.0,150.0,86.70520231213872
547569,81,0.0,81.0,100.0
547570,29,0.0,29.0,100.0
547571,65,13.0,52.0,80.0
547572,62,3.0,59.0,95.16129032258065
547573,25,0.0,25.0,100.0
547576,21,0.0,21.0,100.0
547577,35,0.0,35.0,100.0
547578,115,9.0,106.0,92.17391304347827
547579,10,0.0,10.0,100.0
547580,123,20.0,103.0,83.73983739837398
547583,51,2.0,49.0,96.07843137254902
547623,149,6.0,143.0,95.9731543624161
547639,37,0.0,37.0,100.0
547644,64,15.0,49.0,76.5625
547645,27,0.0,27.0,100.0
547647,53,6.0,47.0,88.67924528301887
547648,4,0.0,4.0,100.0
547649,195,6.0,189.0,96.92307692307692
547650,250,23.0,227.0,90.8
547651,283,7.0,276.0,97.52650176678446
547652,100,0.0,100.0,100.0
547653,78,6.0,72.0,92.3076923076923
547654,74,0.0,74.0,100.0
547655,64,15.0,49.0,76.5625
547656,285,3.0,282.0,98.94736842105263
547657,69,10.0,59.0,85.5072463768116
547658,301,6.0,295.0,98.00664451827242
547659,57,0.0,57.0,100.0
547662,78,6.0,72.0,92.3076923076923
547663,277,8.0,269.0,97.11191335740072
547664,164,0.0,164.0,100.0
547665,100,7.0,93.0,93.0
547666,121,6.0,115.0,95.0413223140496
547667,101,14.0,87.0,86.13861386138613
547668,26,0.0,26.0,100.0
547669,112,1.0,111.0,99.10714285714286
547670,104,2.0,102.0,98.07692307692307
547671,11,0.0,11.0,100.0
547672,94,0.0,94.0,100.0
547674,47,0.0,47.0,100.0
547684,123,0.0,123.0,100.0
547685,17,6.0,11.0,64.70588235294117
547686,68,6.0,62.0,91.17647058823529
547687,59,4.0,55.0,93.22033898305084
547688,8,0.0,8.0,100.0
547689,97,6.0,91.0,93.81443298969072
547690,104,0.0,104.0,100.0
547691,43,0.0,43.0,100.0
547694,11,0.0,11.0,100.0
547695,35,0.0,35.0,100.0
547697,77,0.0,77.0,100.0
547698,5,0.0,5.0,100.0
547702,72,0.0,72.0,100.0
547703,127,0.0,127.0,100.0
547705,111,5.0,106.0,95.4954954954955
547706,13,0.0,13.0,100.0
547707,4,0.0,4.0,100.0
547708,55,0.0,55.0,100.0
547709,103,12.0,91.0,88.3495145631068
547712,112,14.0,98.0,87.5
547713,30,2.0,28.0,93.33333333333333
547714,42,0.0,42.0,100.0
547715,74,0.0,74.0,100.0
547716,55,0.0,55.0,100.0
547717,4,0.0,4.0,100.0
547718,3,0.0,3.0,100.0
547719,32,10.0,22.0,68.75
547720,68,7.0,61.0,89.70588235294117
547721,77,2.0,75.0,97.40259740259741
547722,110,10.0,100.0,90.9090909090909
547723,9,0.0,9.0,100.0
547724,23,0.0,23.0,100.0
547726,8,0.0,8.0,100.0
547727,16,0.0,16.0,100.0
547728,9,0.0,9.0,100.0
547729,223,0.0,223.0,100.0
547730,192,3.0,189.0,98.4375
547762,20,0.0,20.0,100.0
547772,184,0.0,184.0,100.0
547785,258,0.0,258.0,100.0
547786,181,9.0,172.0,95.02762430939227
547787,20,0.0,20.0,100.0
547788,718,36.0,682.0,94.98607242339833
547789,174,6.0,168.0,96.55172413793103
547790,131,0.0,131.0,100.0
547792,2,0.0,2.0,100.0
547793,121,0.0,121.0,100.0
547794,106,6.0,100.0,94.33962264150944
547795,72,0.0,72.0,100.0
547796,46,0.0,46.0,100.0
547799,79,11.0,68.0,86.07594936708861
547800,86,0.0,86.0,100.0
547801,106,0.0,106.0,100.0
547803,62,0.0,62.0,100.0
547804,6,0.0,6.0,100.0
547805,92,0.0,92.0,100.0
547809,120,0.0,120.0,100.0
547810,61,0.0,61.0,100.0
547811,85,0.0,85.0,100.0
547812,15,4.0,11.0,73.33333333333333
547814,4,0.0,4.0,100.0
547815,49,0.0,49.0,100.0
547816,31,0.0,31.0,100.0
547817,12,0.0,12.0,100.0
547818,45,0.0,45.0,100.0
547819,58,0.0,58.0,100.0
547820,28,4.0,24.0,85.71428571428571
547821,16,0.0,16.0,100.0
547822,196,0.0,196.0,100.0
547825,39,0.0,39.0,100.0
547826,71,8.0,63.0,88.73239436619718
547828,43,8.0,35.0,81.3953488372093
547829,80,18.0,62.0,77.5
547830,611,34.0,577.0,94.43535188216039
547832,84,6.0,78.0,92.85714285714286
547833,65,7.0,58.0,89.23076923076924
547834,23,0.0,23.0,100.0
547835,26,0.0,26.0,100.0
547837,45,2.0,43.0,95.55555555555556
547839,82,13.0,69.0,84.14634146341463
547840,26,0.0,26.0,100.0
547841,140,21.0,119.0,85.0
547842,36,2.0,34.0,94.44444444444444
547843,3,0.0,3.0,100.0
547844,13,0.0,13.0,100.0
547845,21,0.0,21.0,100.0
547846,53,8.0,45.0,84.90566037735849
547850,240,6.0,234.0,97.5
547860,332,6.0,326.0,98.19277108433735
547861,34,0.0,34.0,100.0
547862,98,3.0,95.0,96.93877551020408
547863,27,0.0,27.0,100.0
547864,53,2.0,51.0,96.22641509433963
547865,5,0.0,5.0,100.0
547866,52,1.0,51.0,98.07692307692307
547867,365,13.0,352.0,96.43835616438356
547870,81,7.0,74.0,91.35802469135803
547871,200,2.0,198.0,99.0
547872,144,15.0,129.0,89.58333333333334
547873,109,0.0,109.0,100.0
547874,62,6.0,56.0,90.32258064516128
547875,43,7.0,36.0,83.72093023255815
547876,44,0.0,44.0,100.0
547877,77,6.0,71.0,92.20779220779221
547878,8,0.0,8.0,100.0
547879,23,3.0,20.0,86.95652173913044
547880,122,7.0,115.0,94.26229508196722
547881,106,13.0,93.0,87.73584905660378
547882,174,0.0,174.0,100.0
547883,71,4.0,67.0,94.36619718309859
547884,183,13.0,170.0,92.89617486338798
547885,29,0.0,29.0,100.0
547886,94,6.0,88.0,93.61702127659575
547887,117,0.0,117.0,100.0
547888,116,17.0,99.0,85.34482758620689
547890,21,0.0,21.0,100.0
547891,82,0.0,82.0,100.0
547892,253,13.0,240.0,94.86166007905138
547893,16,0.0,16.0,100.0
547894,41,0.0,41.0,100.0
547895,94,0.0,94.0,100.0
547896,223,6.0,217.0,97.30941704035875
547897,104,0.0,104.0,100.0
547898,57,6.0,51.0,89.47368421052632
547900,31,7.0,24.0,77.41935483870968
547901,4,0.0,4.0,100.0
547902,76,0.0,76.0,100.0
547903,133,0.0,133.0,100.0
547906,253,6.0,247.0,97.62845849802372
547907,24,0.0,24.0,100.0
547909,122,0.0,122.0,100.0
547910,450,30.0,420.0,93.33333333333333
547911,37,0.0,37.0,100.0
547912,63,0.0,63.0,100.0
547914,59,0.0,59.0,100.0
547918,247,18.0,229.0,92.71255060728745
547919,87,0.0,87.0,100.0
547920,102,11.0,91.0,89.2156862745098
547921,150,8.0,142.0,94.66666666666667
547922,50,0.0,50.0,100.0
547923,11,0.0,11.0,100.0
547924,86,5.0,81.0,94.18604651162791
547925,115,3.0,112.0,97.3913043478261
547926,47,0.0,47.0,100.0
547931,3,0.0,3.0,100.0
547934,64,0.0,64.0,100.0
547935,33,0.0,33.0,100.0
547936,53,8.0,45.0,84.90566037735849
547937,172,3.0,169.0,98.25581395348837
