order_frequency,total_quantity,avg_quantity_per_order,related_product_count,cluster,cluster_name
276,2214,8.021739130434783,3015,2,High-Volume Products
351,2354,6.706552706552706,3148,2,High-Volume Products
390,4160,10.666666666666666,3119,2,High-Volume Products
45,732,16.266666666666666,1930,2,High-Volume Products
200,795,3.975,2722,0,Active/Regular Products
143,851,5.951048951048951,2800,0,Active/Regular Products
170,2166,12.741176470588234,3090,2,High-Volume Products
467,5091,10.901498929336189,2956,2,High-Volume Products
250,1876,7.504,3062,2,High-Volume Products
328,1411,4.301829268292683,3171,0,Active/Regular Products
38,60,1.5789473684210529,642,3,Low-Movement Products
20,26,1.3,339,3,Low-Movement Products
707,11504,16.27157001414427,3365,2,High-Volume Products
102,364,3.5686274509803924,2521,0,Active/Regular Products
415,5194,12.51566265060241,3082,2,High-Volume Products
682,6706,9.832844574780058,3218,2,High-Volume Products
450,3419,7.597777777777778,3148,2,High-Volume Products
162,713,4.401234567901234,2929,0,Active/Regular Products
356,1516,4.258426966292135,3076,0,Active/Regular Products
1111,8269,7.442844284428443,3501,2,High-Volume Products
464,2882,6.211206896551724,2859,2,High-Volume Products
345,2179,6.315942028985507,3066,2,High-Volume Products
234,1128,4.82051282051282,3033,0,Active/Regular Products
301,1882,6.25249169435216,3095,2,High-Volume Products
144,962,6.680555555555555,2794,0,Active/Regular Products
219,1476,6.739726027397261,2923,2,High-Volume Products
131,791,6.038167938931298,2576,0,Active/Regular Products
187,1346,7.197860962566845,2838,2,High-Volume Products
164,1240,7.560975609756097,2815,2,High-Volume Products
199,1155,5.8040201005025125,2837,0,Active/Regular Products
188,1001,5.324468085106383,2735,0,Active/Regular Products
160,843,5.26875,2859,0,Active/Regular Products
152,740,4.868421052631579,2695,0,Active/Regular Products
153,842,5.503267973856209,2684,0,Active/Regular Products
126,710,5.634920634920635,2581,0,Active/Regular Products
113,677,5.991150442477876,2394,0,Active/Regular Products
119,644,5.411764705882353,2571,0,Active/Regular Products
98,531,5.418367346938775,2477,0,Active/Regular Products
99,594,6.0,2260,0,Active/Regular Products
158,993,6.284810126582278,2771,0,Active/Regular Products
52,590,11.346153846153848,2199,0,Active/Regular Products
32,705,22.03125,1056,2,High-Volume Products
146,673,4.609589041095891,2697,0,Active/Regular Products
285,1619,5.680701754385965,2632,0,Active/Regular Products
120,371,3.091666666666667,2306,0,Active/Regular Products
443,1522,3.435665914221219,3082,0,Active/Regular Products
305,16244,53.25901639344262,2915,2,High-Volume Products
405,1842,4.548148148148148,3234,0,Active/Regular Products
123,741,6.024390243902439,2782,0,Active/Regular Products
151,729,4.827814569536423,2727,0,Active/Regular Products
1013,7278,7.184600197433366,3469,2,High-Volume Products
765,5788,7.566013071895425,3242,2,High-Volume Products
1065,9864,9.261971830985916,3438,2,High-Volume Products
52,1196,23.0,1440,2,High-Volume Products
115,549,4.773913043478261,2874,0,Active/Regular Products
49,1363,27.816326530612244,1933,2,High-Volume Products
123,360,2.926829268292683,2838,0,Active/Regular Products
174,5253,30.189655172413797,1704,2,High-Volume Products
77,1883,24.454545454545453,1404,2,High-Volume Products
71,2057,28.97183098591549,1232,2,High-Volume Products
49,1257,25.6530612244898,869,2,High-Volume Products
100,2800,28.0,1568,2,High-Volume Products
39,1325,33.97435897435897,959,2,High-Volume Products
104,4501,43.27884615384615,1468,2,High-Volume Products
103,2902,28.1747572815534,1428,2,High-Volume Products
312,4435,14.21474358974359,3072,2,High-Volume Products
217,3441,15.857142857142858,3024,2,High-Volume Products
225,3487,15.497777777777776,2996,2,High-Volume Products
130,1543,11.86923076923077,2502,2,High-Volume Products
288,3201,11.114583333333334,3047,2,High-Volume Products
131,1229,9.381679389312977,2793,2,High-Volume Products
168,1633,9.720238095238097,2854,2,High-Volume Products
109,620,5.6880733944954125,2165,0,Active/Regular Products
1385,7483,5.4028880866426,3432,2,High-Volume Products
297,1020,3.4343434343434343,2978,0,Active/Regular Products
834,5966,7.15347721822542,3324,2,High-Volume Products
295,1164,3.945762711864407,3039,0,Active/Regular Products
428,1980,4.626168224299065,3071,0,Active/Regular Products
980,6419,6.55,3341,2,High-Volume Products
1051,7800,7.421503330161751,3320,2,High-Volume Products
783,5356,6.840357598978288,3314,2,High-Volume Products
445,2323,5.220224719101124,2903,2,High-Volume Products
570,2885,5.06140350877193,3122,2,High-Volume Products
143,1172,8.195804195804195,2618,2,High-Volume Products
188,1645,8.75,2834,2,High-Volume Products
197,1583,8.035532994923859,2721,2,High-Volume Products
422,3261,7.727488151658767,2895,2,High-Volume Products
136,741,5.448529411764706,2726,0,Active/Regular Products
223,1222,5.479820627802691,2941,0,Active/Regular Products
259,1388,5.359073359073359,2991,0,Active/Regular Products
275,2173,7.901818181818181,3058,2,High-Volume Products
318,1818,5.716981132075472,3174,2,High-Volume Products
170,6842,40.24705882352941,2665,2,High-Volume Products
233,8547,36.6824034334764,3037,2,High-Volume Products
101,639,6.326732673267327,2534,0,Active/Regular Products
206,930,4.514563106796117,3042,0,Active/Regular Products
172,867,5.040697674418604,2843,0,Active/Regular Products
423,2021,4.777777777777778,3195,0,Active/Regular Products
328,1447,4.411585365853658,3094,0,Active/Regular Products
227,954,4.202643171806168,2868,0,Active/Regular Products
436,2117,4.855504587155964,3172,2,High-Volume Products
449,2362,5.260579064587973,3105,2,High-Volume Products
413,2001,4.845036319612591,3055,0,Active/Regular Products
290,1563,5.389655172413793,2978,0,Active/Regular Products
380,1787,4.7026315789473685,3179,0,Active/Regular Products
217,1010,4.654377880184332,3075,0,Active/Regular Products
266,1951,7.334586466165414,3170,2,High-Volume Products
251,1687,6.721115537848606,3110,2,High-Volume Products
123,599,4.869918699186992,2782,0,Active/Regular Products
163,1096,6.723926380368098,3053,0,Active/Regular Products
178,1195,6.713483146067416,3014,0,Active/Regular Products
422,5435,12.87914691943128,3224,2,High-Volume Products
80,275,3.4375,2105,0,Active/Regular Products
26,36,1.3846153846153846,899,3,Low-Movement Products
112,171,1.5267857142857142,2418,0,Active/Regular Products
108,206,1.9074074074074077,2576,0,Active/Regular Products
3,5,1.6666666666666667,242,1,Slow-Moving Products
5,27,5.4,945,3,Low-Movement Products
504,3267,6.482142857142857,3168,2,High-Volume Products
218,774,3.55045871559633,2514,0,Active/Regular Products
260,867,3.3346153846153848,2895,0,Active/Regular Products
8,11,1.375,1320,3,Low-Movement Products
62,94,1.5161290322580645,1695,3,Low-Movement Products
441,6539,14.82766439909297,3200,2,High-Volume Products
254,3793,14.933070866141732,2876,2,High-Volume Products
191,2075,10.86387434554974,2832,2,High-Volume Products
140,2254,16.1,2768,2,High-Volume Products
237,3105,13.10126582278481,2917,2,High-Volume Products
536,1244,2.32089552238806,3068,0,Active/Regular Products
58,352,6.068965517241379,1950,0,Active/Regular Products
143,808,5.65034965034965,2548,0,Active/Regular Products
149,1537,10.31543624161074,1786,2,High-Volume Products
132,1346,10.196969696969695,1724,2,High-Volume Products
232,621,2.6767241379310347,3042,0,Active/Regular Products
74,241,3.256756756756757,1381,0,Active/Regular Products
33,463,14.030303030303031,688,0,Active/Regular Products
299,1272,4.254180602006689,2961,0,Active/Regular Products
74,245,3.310810810810811,2582,0,Active/Regular Products
47,123,2.617021276595745,1820,0,Active/Regular Products
60,220,3.6666666666666665,1897,0,Active/Regular Products
138,844,6.115942028985507,2481,0,Active/Regular Products
345,7955,23.057971014492757,3136,2,High-Volume Products
206,2785,13.519417475728156,3087,2,High-Volume Products
182,326,1.7912087912087913,2528,0,Active/Regular Products
368,1211,3.2907608695652173,3162,0,Active/Regular Products
232,582,2.5086206896551726,2758,0,Active/Regular Products
91,163,1.7912087912087913,2279,0,Active/Regular Products
267,1798,6.734082397003745,3076,2,High-Volume Products
89,207,2.3258426966292136,1886,0,Active/Regular Products
203,870,4.285714285714286,3009,0,Active/Regular Products
220,1027,4.668181818181818,3023,0,Active/Regular Products
49,87,1.7755102040816326,1544,3,Low-Movement Products
31,54,1.7419354838709675,1084,3,Low-Movement Products
474,3131,6.605485232067511,3218,2,High-Volume Products
195,1890,9.692307692307692,2883,2,High-Volume Products
38,260,6.842105263157895,1718,0,Active/Regular Products
195,818,4.194871794871795,3046,0,Active/Regular Products
75,345,4.6,2267,0,Active/Regular Products
204,1240,6.078431372549019,2787,0,Active/Regular Products
165,944,5.721212121212122,2810,0,Active/Regular Products
108,881,8.157407407407407,2915,0,Active/Regular Products
185,1725,9.324324324324325,2930,2,High-Volume Products
218,2372,10.880733944954128,3003,2,High-Volume Products
235,2129,9.059574468085106,3087,2,High-Volume Products
268,2628,9.805970149253731,3126,2,High-Volume Products
266,3987,14.98872180451128,3094,2,High-Volume Products
290,2639,9.1,3173,2,High-Volume Products
244,3633,14.88934426229508,3034,2,High-Volume Products
270,2608,9.65925925925926,3090,2,High-Volume Products
77,940,12.207792207792208,2459,2,High-Volume Products
139,1171,8.424460431654676,2929,2,High-Volume Products
158,433,2.740506329113924,2436,0,Active/Regular Products
13,24,1.8461538461538465,493,3,Low-Movement Products
43,55,1.2790697674418603,1152,3,Low-Movement Products
28,73,2.607142857142857,1049,3,Low-Movement Products
41,58,1.4146341463414631,596,3,Low-Movement Products
26,35,1.3461538461538465,460,3,Low-Movement Products
7,10,1.4285714285714286,181,1,Slow-Moving Products
109,227,2.0825688073394497,2151,0,Active/Regular Products
6,131,21.83333333333333,176,1,Slow-Moving Products
121,706,5.8347107438016526,2465,0,Active/Regular Products
76,162,2.131578947368421,2224,0,Active/Regular Products
5,76,15.2,403,3,Low-Movement Products
368,4941,13.42663043478261,3162,2,High-Volume Products
657,3441,5.237442922374429,3287,2,High-Volume Products
178,1173,6.589887640449438,2572,0,Active/Regular Products
168,689,4.101190476190476,2399,0,Active/Regular Products
201,445,2.2139303482587063,2906,0,Active/Regular Products
271,913,3.3690036900369003,2756,0,Active/Regular Products
213,529,2.483568075117371,2671,0,Active/Regular Products
162,589,3.635802469135802,2435,0,Active/Regular Products
126,450,3.571428571428572,2151,0,Active/Regular Products
416,1003,2.4110576923076925,3029,0,Active/Regular Products
316,802,2.537974683544304,2973,0,Active/Regular Products
278,665,2.392086330935252,2703,0,Active/Regular Products
376,905,2.4069148936170213,2787,0,Active/Regular Products
128,323,2.5234375,2152,0,Active/Regular Products
129,323,2.503875968992248,1829,0,Active/Regular Products
350,2741,7.831428571428572,3092,2,High-Volume Products
125,390,3.12,2225,0,Active/Regular Products
116,472,4.068965517241379,2193,0,Active/Regular Products
161,767,4.763975155279503,2336,0,Active/Regular Products
237,2642,11.147679324894517,2689,2,High-Volume Products
27,569,21.074074074074076,1228,2,High-Volume Products
61,1145,18.770491803278688,1463,2,High-Volume Products
136,1126,8.279411764705882,1994,2,High-Volume Products
158,1203,7.613924050632911,2313,2,High-Volume Products
107,589,5.5046728971962615,1833,0,Active/Regular Products
50,305,6.1,1429,0,Active/Regular Products
66,171,2.590909090909091,2122,0,Active/Regular Products
110,719,6.536363636363636,2261,0,Active/Regular Products
654,8439,12.903669724770642,3189,2,High-Volume Products
548,6611,12.063868613138686,3167,2,High-Volume Products
554,6433,11.611913357400722,3240,2,High-Volume Products
20,63,3.15,1611,3,Low-Movement Products
44,96,2.1818181818181817,2148,0,Active/Regular Products
39,93,2.3846153846153846,2124,0,Active/Regular Products
25,67,2.68,1507,3,Low-Movement Products
30,72,2.4,1873,3,Low-Movement Products
26,60,2.3076923076923075,1660,3,Low-Movement Products
21,65,3.095238095238096,1507,3,Low-Movement Products
25,63,2.52,1867,3,Low-Movement Products
20,61,3.05,1721,3,Low-Movement Products
19,63,3.3157894736842106,1118,3,Low-Movement Products
33,75,2.272727272727273,2080,3,Low-Movement Products
16,70,4.375,1332,3,Low-Movement Products
32,97,3.03125,2086,0,Active/Regular Products
34,102,3.0,2058,0,Active/Regular Products
42,108,2.571428571428572,2339,0,Active/Regular Products
32,100,3.125,2230,0,Active/Regular Products
36,99,2.75,2086,0,Active/Regular Products
28,96,3.4285714285714284,2094,0,Active/Regular Products
25,87,3.48,1599,3,Low-Movement Products
23,78,3.391304347826087,1596,3,Low-Movement Products
21,76,3.619047619047619,1808,3,Low-Movement Products
33,169,5.121212121212121,2236,0,Active/Regular Products
165,385,2.333333333333333,2790,0,Active/Regular Products
168,420,2.5,2933,0,Active/Regular Products
199,2472,12.42211055276382,2002,2,High-Volume Products
142,1872,13.183098591549296,2956,2,High-Volume Products
122,305,2.5,1895,0,Active/Regular Products
284,2058,7.246478873239437,3020,2,High-Volume Products
288,1584,5.5,2905,0,Active/Regular Products
211,1350,6.398104265402844,2854,0,Active/Regular Products
365,2414,6.613698630136986,2942,2,High-Volume Products
313,2069,6.610223642172524,3023,2,High-Volume Products
533,4907,9.206378986866792,3257,2,High-Volume Products
136,1288,9.470588235294118,2772,2,High-Volume Products
59,193,3.2711864406779663,2611,0,Active/Regular Products
271,1834,6.767527675276753,2992,2,High-Volume Products
110,581,5.281818181818182,2777,0,Active/Regular Products
251,1733,6.904382470119522,3079,2,High-Volume Products
670,6573,9.81044776119403,3304,2,High-Volume Products
375,4380,11.68,3068,2,High-Volume Products
610,8976,14.714754098360656,3227,2,High-Volume Products
820,10594,12.919512195121952,3232,2,High-Volume Products
94,463,4.925531914893617,2268,0,Active/Regular Products
100,287,2.87,2370,0,Active/Regular Products
112,352,3.142857142857143,2485,0,Active/Regular Products
154,467,3.0324675324675323,2768,0,Active/Regular Products
184,3152,17.130434782608695,2964,2,High-Volume Products
237,1905,8.037974683544304,3010,2,High-Volume Products
240,1937,8.070833333333333,3018,2,High-Volume Products
238,1869,7.852941176470588,3009,2,High-Volume Products
240,1753,7.304166666666666,2987,2,High-Volume Products
242,3423,14.144628099173554,2982,2,High-Volume Products
209,1716,8.210526315789474,2925,2,High-Volume Products
102,1587,15.558823529411764,2392,2,High-Volume Products
80,1360,17.0,1878,2,High-Volume Products
87,1295,14.885057471264368,2525,2,High-Volume Products
182,449,2.467032967032967,2540,0,Active/Regular Products
195,594,3.046153846153846,2258,0,Active/Regular Products
148,430,2.9054054054054053,2460,0,Active/Regular Products
115,288,2.5043478260869567,2682,0,Active/Regular Products
13,19,1.4615384615384617,581,3,Low-Movement Products
189,1108,5.862433862433862,2844,0,Active/Regular Products
129,813,6.3023255813953485,2627,0,Active/Regular Products
72,884,12.27777777777778,2154,2,High-Volume Products
122,940,7.704918032786885,2356,0,Active/Regular Products
78,589,7.551282051282051,1786,0,Active/Regular Products
65,690,10.615384615384617,2196,0,Active/Regular Products
50,279,5.58,2311,0,Active/Regular Products
160,972,6.075,2729,0,Active/Regular Products
186,2367,12.725806451612904,2502,2,High-Volume Products
125,469,3.752,2523,0,Active/Regular Products
321,1915,5.965732087227415,2912,2,High-Volume Products
